дж/п	1.4	0.66332	[1, 1, 0, 2, 1, 2, 2, 2, 1, 2]
дж/т	-0.2	1.46969	[1, -1, -1, -2, 1, 1, 2, -2, 1, -2]
дж/в	1.0	1.0	[1, 1, 1, 3, 0, 0, 0, 2, 0, 2]
j4f	1.4	0.8	[2, 1, 1, 0, 3, 1, 1, 1, 2, 2]
j4g	1.7	1.18743	[1, 4, 1, 1, 3, 1, 3, 0, 2, 1]
джо	0.8	0.4	[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]
джхомф	1.0	0.63246	[1, 1, 1, 0, 1, 0, 2, 2, 1, 1]
дждж	1.0	0.63246	[1, 1, 1, 1, 2, 0, 2, 1, 1, 0]
джк	0.9	1.22066	[1, 0, 0, 1, 0, 0, 2, 1, 4, 0]
яп	0.8	0.74833	[1, 1, 1, 0, 2, 0, 2, 0, 1, 0]
джт	0.9	0.83066	[1, 1, 0, 2, 2, 0, 2, 0, 1, 0]
джв	1.6	1.68523	[3, 0, 0, 0, 0, 0, 3, 4, 2, 4]
завидовать	-1.2	0.9798	[-1, -1, -1, 1, -2, -2, -1, -3, -1, -1]
к4у	2.3	1.00499	[2, 1, 1, 2, 4, 2, 3, 4, 2, 2]
кфй	2.3	0.64031	[2, 2, 2, 1, 3, 2, 3, 3, 2, 3]
киа	-3.2	0.6	[-3, -3, -3, -4, -3, -2, -3, -3, -4, -4]
кк	1.5	1.0247	[2, 1, 0, 0, 1, 2, 3, 3, 2, 1]
кмуф	2.2	1.4	[2, 2, 2, 3, 4, 3, -1, 1, 4, 2]
л	2.0	0.7746	[2, 1, 2, 3, 2, 3, 1, 3, 2, 1]
л&р	2.2	0.74833	[3, 2, 2, 3, 1, 3, 1, 3, 2, 2]
лаодж	1.3	1.73494	[1, -2, -1, 3, 3, 2, 4, 1, 1, 1]
лмао	2.0	1.18322	[3, 0, 3, 0, 3, 1, 3, 2, 3, 2]
лмбао	1.8	1.77764	[3, 2, 2, 2, 1, 3, -3, 2, 4, 2]
лмфао	2.5	1.28452	[3, 2, 3, 3, 3, -1, 4, 2, 3, 2]
лмсо	2.7	0.78102	[3, 3, 4, 3, 3, 1, 3, 3, 2, 2]
лол	2.9	0.83066	[4, 2, 2, 2, 4, 2, 3, 3, 4, 3]
лолз	2.7	0.78102	[2, 3, 3, 2, 2, 4, 4, 3, 2, 2]
лтс	1.6	0.66332	[1, 1, 2, 2, 1, 3, 1, 1, 2, 2]
ли	2.6	0.91652	[2, 2, 1, 3, 4, 4, 3, 2, 2, 3]
ly4e	2.7	0.78102	[3, 3, 3, 2, 1, 3, 3, 4, 2, 3]
лия	3.3	0.78102	[3, 4, 4, 4, 2, 2, 3, 4, 3, 4]
либ	3.0	0.63246	[3, 3, 4, 3, 2, 3, 2, 4, 3, 3]
лол	3.1	0.7	[4, 3, 4, 3, 2, 3, 3, 2, 4, 3]
лилаб	2.7	0.78102	[3, 3, 3, 1, 3, 4, 2, 2, 3, 3]
лилы	2.6	0.8	[3, 3, 3, 1, 3, 4, 2, 2, 2, 3]
лилб	1.6	1.56205	[2, 2, 3, -2, 4, 1, 3, 1, 1, 1]
м8	1.4	1.0198	[3, 0, 1, 0, 1, 3, 2, 2, 1, 1]
миа	-1.2	0.4	[-2, -1, -1, -2, -1, -1, -1, -1, -1, -1]
ммл	2.0	1.0	[1, 1, 2, 3, 3, 2, 1, 2, 4, 1]
ублюдок	-2.4	2.2	[-4, -4, -4, 0, -3, -2, -2, -4, 3, -4]
муа	2.8	1.07703	[1, 2, 4, 4, 4, 2, 4, 2, 2, 3]
мубар	-1.0	2.36643	[-4, -2, -3, -2, -2, -2, 1, 4, 2, -2]
мусс	0.9	2.07123	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]
мва	2.5	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]
н1	1.9	1.04403	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]
нбд	1.3	1.34536	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]
нбиф	-0.5	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]
нфк	-2.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]
нфв	-2.4	1.0198	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]
нх	2.2	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]
нимби	-0.8	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]
нимджд	-0.7	0.78102	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]
нимк	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
неми	-1.4	1.68523	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]
нитл	-1.5	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]
нме	-2.1	1.13578	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]
нойб	-0.7	1.67631	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]
нп	1.4	1.0198	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]
нтму	1.4	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]
о-8	-0.5	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]
о-:	-0.3	1.18743	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]
о-|	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]
оо	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
Оо	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
о.О	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
о:	-0.2	0.87178	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]
о:)	1.5	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]
о:-)	2.0	1.18322	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]
о:-3	2.2	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]
о:3	2.3	0.78102	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]
о:<	-0.3	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]
о;^)	1.6	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]
хорошо	1.6	1.42829	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]
о_о	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
О_о	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
о_О	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
пита	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
пожалуйста	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
пожалуйста	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
пмби	0.8	1.32665	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]
пмфджи	0.3	0.78102	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]
пмджи	0.7	1.00499	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]
по	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
птл	2.6	1.11355	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]
пу	-1.1	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]
qq	-2.2	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]
кт	1.8	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]
р&р	2.4	1.0198	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]
рофл	2.7	0.78102	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]
рофлмао	2.5	1.11803	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]
ротфл	2.6	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]
ротфлмао	2.8	1.07703	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]
ротфлмфао	2.5	1.11803	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]
ротфлол	3.0	1.09545	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]
ротгл	2.9	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]
ротглмао	1.8	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]
с:	-1.1	0.83066	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]
сапфу	-1.1	1.57797	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]
сет	2.8	0.87178	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]
сфете	2.7	0.78102	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]
сержант	2.4	1.0198	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]
шлепок	0.6	2.15407	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]
шинкованная капуста	2.1	1.04403	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]
смх	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]
путаница	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
рыдать	-2.8	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]
свак	2.3	1.00499	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]
тгиф	2.3	1.34536	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]
спасибо	1.4	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]
спасибо	1.5	0.92195	[0, 1, 3, 2, 1, 2, 1, 1, 3, 1]
тиа	2.3	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]
тми	-0.3	1.61555	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]
спасибо	1.1	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]
истинный	1.8	1.32665	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]
тх	1.5	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]
ткс	1.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]
тай	1.6	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]
тывм	2.5	1.11803	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]
урв	1.9	1.13578	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]
вбг	2.1	1.75784	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]
вбс	3.1	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]
вип	2.3	1.00499	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]
ввд	2.6	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]
ввп	2.1	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]
вилять	-0.2	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]
вд	2.7	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]
вилко	0.9	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]
вп	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
чё за фигня	-2.8	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]
вестг	2.1	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]
с	-2.4	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]
хд	2.7	0.78102	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]
хп	1.8	0.87178	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]
хд	2.7	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]
xlnt	3.0	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]
целую	3.0	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]
xoxozzz	2.3	0.78102	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]
хп	1.2	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
xqzt	1.6	1.42829	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]
xtc	0.8	1.93907	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]
йоло	1.1	0.83066	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]
йо-йо	0.4	1.85472	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]
йвв	1.6	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]
йв	1.8	1.32665	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]
ивия	2.5	1.11803	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]
ззз	-1.2	0.87178	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]
[-;	0.5	1.28452	[1, -1, -1, 1, 1, 1, 2, -2, 2, 1]
[:	1.3	0.45826	[1, 1, 2, 1, 2, 2, 1, 1, 1, 1]
[;	1.0	1.34164	[2, 1, 2, 2, 1, 2, 2, -2, -1, 1]
[=	1.7	0.64031	[2, 2, 1, 1, 1, 2, 2, 3, 2, 1]
\-:	-1.0	1.18322	[-3, -1, -1, -1, -1, -1, 2, -2, -1, -1]
\:	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
\:<	-1.7	1.18743	[-1, -3, -2, -2, -3, -3, -2, -1, 1, -1]
\=	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]
\^:	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
\о/	2.2	0.9798	[2, 1, 1, 2, 4, 2, 2, 4, 2, 2]
\о:	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]
]-:	-2.1	0.53852	[-2, -3, -3, -2, -2, -2, -1, -2, -2, -2]
]:	-1.6	0.66332	[-1, -2, -1, -2, -3, -2, -1, -1, -1, -2]
]:<	-2.5	0.80623	[-2, -2, -2, -3, -4, -2, -2, -2, -2, -4]
^<_<	1.4	1.11355	[3, 1, 3, 2, 1, 1, 1, -1, 2, 1]
^урс	-2.8	0.6	[-2, -3, -3, -2, -3, -3, -2, -3, -4, -3]
покидать	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]
заброшенный	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
бросивший	-1.9	0.83066	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]
бросившие	-1.9	0.83066	[-2, -3, -2, -3, -2, -1, -2, -2, 0, -2]
отказ	-1.6	0.8	[-3, -2, -3, -2, -1, -1, -1, -1, -1, -1]
оставление	-2.4	1.0198	[-4, -2, -1, -4, -2, -1, -2, -3, -3, -2]
заброшенности	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
бросает	-1.3	0.9	[-2, -1, -1, -2, -1, -2, -1, -2, 1, -2]
похищенный	-2.3	1.18743	[-3, -1, 0, -3, -1, -3, -4, -2, -3, -3]
похищение	-2.8	0.87178	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]
похищения	-2.0	1.41421	[-3, -4, -1, -3, -1, -3, 1, -2, -1, -3]
ненавидеть	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
ненавидел	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
отвратительный	-3.1	1.3	[-4, -4, -4, -2, 0, -4, -2, -3, -4, -4]
ненавидит	-2.9	1.51327	[0, -4, -3, -3, -4, -4, 0, -4, -3, -4]
способности	1.0	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
способность	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
на борту	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
отсутствующий	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]
отсутствующие	-0.8	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]
освобождать	1.2	1.46969	[2, -3, 2, 2, 1, 1, 2, 1, 2, 2]
оправдан	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
освобождает	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
освобождающий	1.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]
злоупотреблять	-3.2	0.6	[-4, -2, -3, -4, -3, -4, -3, -3, -3, -3]
злоупотребляли	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
обидчик	-2.6	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]
насильники	-2.6	1.0198	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]
злоупотребления	-2.6	0.66332	[-3, -2, -3, -3, -3, -3, -1, -2, -3, -3]
злоупотребление	-2.0	1.41421	[-1, -2, -2, -4, -4, -2, -3, -1, 1, -2]
оскорбительный	-3.2	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]
оскорбительно	-2.8	0.6	[-3, -4, -3, -2, -3, -2, -2, -3, -3, -3]
оскорбительность	-2.5	0.92195	[-2, -4, -2, -3, -2, -3, -4, -2, -1, -2]
оскорбительности	-3.0	0.63246	[-3, -3, -4, -3, -4, -2, -2, -3, -3, -3]
принимать	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
приемлемости	1.6	0.66332	[0, 2, 2, 2, 1, 2, 2, 2, 1, 2]
приемлемость	1.1	0.53852	[1, 0, 1, 2, 1, 2, 1, 1, 1, 1]
приемлемый	1.3	0.45826	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]
приемлемость	1.3	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]
приемлемо	1.5	0.67082	[3, 2, 1, 1, 1, 2, 1, 1, 2, 1]
принятие	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
принятия	1.7	0.78102	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]
акцептант	1.6	0.8	[0, 1, 2, 2, 2, 1, 2, 1, 3, 2]
принятие	1.3	0.78102	[0, 1, 2, 1, 1, 1, 1, 3, 2, 1]
принятия	0.9	0.83066	[1, 2, 0, 2, 0, 1, 0, 2, 1, 0]
принял	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
принимая	1.6	0.66332	[2, 2, 2, 1, 1, 2, 1, 3, 1, 1]
принимает	1.3	0.45826	[1, 2, 1, 1, 1, 2, 2, 1, 1, 1]
несчастный случай	-2.1	0.83066	[-2, -2, -1, -3, -4, -2, -2, -1, -2, -2]
случайный	-0.3	0.45826	[-1, -1, 0, 0, 0, 0, 0, 0, -1, 0]
случайно	-1.4	0.91652	[-2, 0, -2, 0, -3, -1, -1, -1, -2, -2]
несчастные случаи	-1.3	0.78102	[-1, -1, -1, -1, -2, 0, -3, -1, -2, -1]
выполнить	1.8	0.6	[1, 2, 3, 2, 2, 2, 1, 1, 2, 2]
удавшийся	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
достигает	1.7	0.9	[2, 2, 1, 0, 2, 3, 3, 1, 1, 2]
обвинение	-1.0	1.09545	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]
обвинения	-1.3	1.26886	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]
обвинять	-0.8	1.53623	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]
обвиняемый	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
обвиняет	-1.4	1.0198	[-2, -1, -2, 1, -2, -3, -1, -2, -1, -1]
обвиняющий	-0.7	1.34536	[-2, -1, -1, 1, -3, -1, -1, 2, -1, 0]
боль	-1.6	1.2	[-1, -2, -2, -2, -1, -4, -1, 1, -2, -2]
болел	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
боли	-1.0	0.7746	[-1, -2, -1, -1, -1, 1, -2, -1, -1, -1]
достижимо	1.3	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
ноющий	-2.2	0.74833	[-2, -3, -2, -1, -3, -3, -2, -3, -1, -2]
оправдать	0.8	1.72047	[-3, 3, -1, 3, 2, 1, 1, 1, 0, 1]
оправдывает	0.1	1.37477	[1, -3, -1, 0, 2, 0, -1, 1, 1, 1]
оправдан	1.0	0.89443	[2, 2, 1, 1, 2, 0, 1, 1, -1, 1]
оправдывающий	1.3	0.78102	[3, 2, 0, 1, 1, 1, 2, 1, 1, 1]
язвительный	-1.7	1.73494	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]
активный	1.7	1.26886	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]
активно	1.3	0.78102	[0, 1, 0, 2, 2, 1, 1, 2, 2, 2]
активность	0.6	0.8	[0, 2, 0, 0, 1, 0, 1, 0, 2, 0]
активности	0.8	0.74833	[2, 0, 1, 0, 0, 0, 1, 2, 1, 1]
активы	1.1	0.7	[2, 1, 0, 1, 1, 0, 1, 1, 2, 2]
адекватный	0.9	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]
восхитительность	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
достойный восхищения	2.6	0.66332	[2, 3, 3, 3, 4, 3, 2, 2, 2, 2]
восхитительность	2.2	0.87178	[2, 2, 3, 3, 3, 1, 3, 1, 3, 1]
восхитительно	2.5	0.67082	[2, 3, 3, 3, 4, 2, 2, 2, 2, 2]
адмирал	1.3	1.18743	[0, 0, 1, 3, 3, 2, 2, 0, 2, 0]
адмиралы	1.5	0.80623	[2, 2, 0, 2, 2, 0, 1, 2, 2, 2]
адмиралтейства	1.6	0.66332	[2, 2, 2, 1, 0, 2, 2, 2, 1, 2]
адмиралтейство	1.2	1.53623	[0, 4, 0, 0, 0, 2, 2, 3, 2, -1]
восхищение	2.5	0.80623	[3, 1, 1, 3, 3, 2, 3, 3, 3, 3]
восхищения	1.6	0.66332	[2, 2, 1, 1, 2, 2, 2, 2, 2, 0]
восхищаться	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
восхищался	2.3	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]
поклонник	1.8	0.74833	[2, 1, 1, 2, 3, 2, 3, 1, 1, 2]
поклонники	1.7	1.00499	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]
восхищается	1.5	0.67082	[3, 1, 1, 2, 1, 2, 2, 1, 1, 1]
восхищаясь	1.6	0.8	[1, 2, 1, 1, 3, 3, 2, 1, 1, 1]
восхищенно	2.3	0.64031	[1, 3, 3, 2, 2, 2, 2, 3, 3, 2]
признавать	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
признает	1.2	0.87178	[1, 2, 2, 2, 0, 0, 1, 2, 0, 2]
допущенный	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
предостерег	-1.9	0.9434	[-2, -2, -2, -1, -2, -3, -1, -1, -1, -4]
усыновить	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
принимает	0.7	0.64031	[0, 0, 1, 2, 1, 0, 1, 1, 0, 1]
обожаемость	2.2	0.74833	[2, 2, 2, 2, 1, 2, 3, 2, 4, 2]
очаровательный	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]
обожаемость	2.5	0.67082	[2, 3, 3, 2, 3, 2, 1, 3, 3, 3]
восхитительно	2.1	0.7	[3, 1, 2, 3, 2, 2, 1, 3, 2, 2]
обожание	2.9	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]
обожания	2.2	0.87178	[2, 2, 3, 1, 3, 1, 3, 3, 1, 3]
обожать	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
обожаемый	1.8	0.87178	[2, 3, 3, 2, 2, 1, 1, 0, 2, 2]
обожатель	1.7	1.1	[2, 4, 3, 1, 2, 1, 1, 0, 2, 1]
обожатели	2.1	0.7	[3, 2, 1, 2, 2, 2, 3, 2, 3, 1]
обожает	1.6	0.66332	[2, 1, 3, 2, 2, 1, 1, 1, 2, 1]
обожающий	2.6	0.66332	[2, 3, 3, 3, 1, 3, 3, 2, 3, 3]
обожающе	2.4	0.8	[2, 3, 2, 3, 3, 3, 3, 1, 1, 3]
украшать	0.9	0.53852	[1, 1, 1, 0, 2, 1, 1, 0, 1, 1]
украшенный	0.8	1.249	[1, 1, 0, 2, -1, 3, -1, 2, 1, 0]
украшающий	1.3	0.78102	[1, 1, 1, 2, 1, 3, 1, 2, 1, 0]
украшатели	0.9	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]
украшающий	1.0	0.7746	[0, 0, 1, 1, 1, 2, 2, 1, 0, 2]
украшение	1.3	0.78102	[1, 3, 1, 0, 2, 2, 1, 1, 1, 1]
украшения	0.8	1.16619	[2, -1, 0, 0, 2, 1, 2, -1, 1, 2]
украшает	0.5	1.56525	[3, -1, 1, 0, 2, -1, 3, -1, 0, -1]
передовой	1.0	0.63246	[1, 0, 1, 1, 1, 0, 1, 2, 1, 2]
преимущество	1.0	0.63246	[1, 2, 1, 1, 2, 0, 1, 0, 1, 1]
привилегированный	1.4	0.91652	[1, 0, 3, 0, 1, 1, 2, 2, 2, 2]
выгодный	1.5	0.67082	[2, 0, 2, 2, 2, 1, 1, 1, 2, 2]
выгодно	1.9	0.53852	[2, 2, 2, 3, 2, 2, 2, 1, 1, 2]
выгода	1.6	1.28062	[-2, 2, 3, 1, 2, 2, 2, 2, 2, 2]
преимущества	1.5	0.80623	[1, 0, 3, 1, 1, 1, 2, 2, 2, 2]
преимущество	1.6	0.66332	[3, 1, 1, 2, 1, 1, 2, 2, 2, 1]
приключение	1.3	0.45826	[1, 2, 1, 1, 2, 1, 1, 1, 1, 2]
приключенческий	1.3	0.45826	[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]
авантюрист	1.2	0.6	[1, 2, 0, 2, 1, 2, 1, 1, 1, 1]
авантюристы	0.9	0.9434	[0, 1, 0, 1, 0, 1, 0, 1, 3, 2]
приключения	1.4	1.2	[2, 2, 1, 2, -2, 2, 2, 1, 2, 2]
авантюрный	1.7	1.1	[0, 3, 0, 1, 2, 2, 3, 1, 2, 3]
авантюризм	1.3	1.00499	[1, 0, 0, 2, 3, 2, 2, 0, 1, 2]
авантюристка	0.8	1.72047	[3, -1, 2, 2, 0, 0, 1, 2, -3, 2]
авантюристки	1.4	1.11355	[1, 0, 0, 3, 2, 2, 3, 0, 1, 2]
приключения	2.3	0.78102	[2, 3, 2, 3, 1, 3, 3, 1, 2, 3]
авантюризм	1.5	0.67082	[1, 0, 2, 2, 2, 2, 1, 1, 2, 2]
авантюрист	1.4	0.4899	[1, 1, 2, 1, 2, 2, 2, 1, 1, 1]
авантюрный	1.7	0.64031	[2, 1, 1, 2, 2, 1, 3, 2, 2, 1]
авантюристы	1.2	0.9798	[3, 1, 0, 0, 1, 2, 1, 0, 2, 2]
авантюрный	1.4	1.11355	[0, 1, 2, 1, 2, 0, 3, 2, 3, 0]
авантюрно	1.3	0.9	[0, 1, 2, 2, 1, 2, 1, 1, 0, 3]
авантюрность	1.8	0.87178	[0, 1, 3, 2, 1, 3, 2, 2, 2, 2]
состязательный	-1.5	0.92195	[-2, 0, -1, -3, -2, -2, 0, -1, -2, -2]
противники	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -2, -1, -1, 0]
противник	-0.8	1.72047	[-3, -1, -2, -2, -2, 2, 1, -1, 2, -2]
